sampledate,year,ave_air_temp_adjusted
1873-04-21,1873,1.9
1873-04-22,1873,2.5
1873-04-23,1873,0.6
1873-04-24,1873,1.9
1873-04-25,1873,4.7
1873-04-27,1873,12.2
1873-04-28,1873,10.3
1873-04-29,1873,10.8
1873-04-30,1873,11.4
1873-05-01,1873,7.8
1873-05-02,1873,5.3
1873-05-03,1873,9.2
1873-05-04,1873,15.6
1873-05-05,1873,15.8
1873-05-06,1873,15
1873-05-07,1873,12.5
1873-05-09,1873,8.9
1873-05-10,1873,8.9
1873-05-11,1873,10.6
1873-05-12,1873,14.2
1873-05-13,1873,8.3
1873-05-14,1873,6.4
1873-05-16,1873,12.8
1873-05-17,1873,13.9
1873-05-18,1873,15.8
1873-05-19,1873,10.6
1873-05-20,1873,11.1
1873-05-21,1873,17.2
1873-05-22,1873,16.9
1873-05-23,1873,18.6
1873-05-24,1873,18.1
1873-05-25,1873,18.6
1873-05-26,1873,20
1873-05-28,1873,21.4
1873-05-29,1873,12.2
1873-05-30,1873,8.6
1873-05-31,1873,14.7
1873-06-01,1873,17.8
1873-06-02,1873,22.8
1873-06-03,1873,25.3
1873-06-04,1873,18.6
1873-06-05,1873,23.6
1873-06-06,1873,22.2
1873-06-07,1873,23.6
1873-06-09,1873,21.7
1873-06-10,1873,19.2
1873-06-11,1873,21.1
1873-06-12,1873,21.1
1873-06-13,1873,23.1
1873-06-14,1873,23.1
1873-06-15,1873,24.7
1873-06-16,1873,23.3
1873-06-17,1873,23.3
1873-06-18,1873,25.6
1873-06-19,1873,24.4
1873-06-20,1873,23.6
1873-06-21,1873,25.6
1873-06-22,1873,26.4
1873-06-24,1873,26.1
1873-06-25,1873,26.9
1873-06-26,1873,26.9
1873-06-27,1873,23.1
1873-06-28,1873,25
1873-06-29,1873,21.9
1873-06-30,1873,20.3
1873-07-01,1873,20.3
1873-07-02,1873,20.3
1873-07-03,1873,20.8
1873-07-05,1873,21.1
1873-07-06,1873,15.8
1873-07-07,1873,19.4
1873-07-08,1873,18.6
1873-07-09,1873,19.2
1873-07-10,1873,18.3
1873-07-11,1873,19.2
1873-07-12,1873,21.1
1873-07-13,1873,25.6
1873-07-14,1873,26.9
1873-07-15,1873,25
1873-07-17,1873,25
1873-07-18,1873,19.2
1873-07-19,1873,19.2
1873-07-20,1873,17.5
1873-07-21,1873,21.9
1873-07-22,1873,25
1873-07-23,1873,26.7
1873-07-24,1873,28.1
1873-07-25,1873,25
1873-07-26,1873,23.3
1873-07-27,1873,24.2
1873-07-28,1873,23.6
1873-07-30,1873,26.4
1873-07-31,1873,24.7
1873-08-01,1873,21.1
1873-08-02,1873,20
1873-08-03,1873,17.8
1873-08-04,1873,20.8
1873-08-05,1873,21.9
1873-08-06,1873,23.3
1873-08-07,1873,23.6
1873-08-08,1873,23.3
1873-08-09,1873,23.6
1873-08-11,1873,24.2
1873-08-12,1873,24.4
1873-08-13,1873,21.7
1873-08-14,1873,21.4
1873-08-15,1873,19.4
1873-08-16,1873,18.6
1873-08-17,1873,20.8
1873-08-18,1873,21.4
1873-08-19,1873,26.1
1873-08-20,1873,28.3
1873-08-21,1873,27.2
1873-08-23,1873,21.1
1873-08-24,1873,27.2
1873-08-25,1873,23.3
1873-08-26,1873,19.7
1873-08-27,1873,18.9
1873-08-28,1873,19.7
1873-08-29,1873,22.2
1873-08-30,1873,19.2
1873-08-31,1873,25.3
1873-09-01,1873,20
1873-09-03,1873,22.5
1870-10-20,1870,8.9
1870-10-21,1870,7.2
1870-10-22,1870,5.3
1870-10-23,1870,14.4
1870-10-24,1870,14.7
1870-10-25,1870,7.2
1870-10-26,1870,9.4
1870-10-27,1870,9.7
1870-10-28,1870,6.9
1870-10-29,1870,7.5
1870-10-30,1870,6.1
1870-10-31,1870,2.8
1870-11-01,1870,8.6
1870-11-02,1870,10
1870-11-03,1870,5.6
1870-11-04,1870,6.9
1870-11-05,1870,5
1870-11-07,1870,5.8
1870-11-08,1870,9.7
1870-11-09,1870,0
1870-11-10,1870,1.1
1870-11-11,1870,4.7
1870-11-12,1870,9.2
1870-11-13,1870,4.4
1870-11-14,1870,3.1
1870-11-15,1870,-0.6
1870-11-16,1870,-0.6
1870-11-17,1870,3.3
1870-11-19,1870,-1.7
1870-11-20,1870,1.4
1870-11-21,1870,-5.3
1870-11-22,1870,-3.1
1870-11-23,1870,5
1870-11-24,1870,1.7
1870-11-25,1870,3.3
1870-11-26,1870,6.7
1870-11-27,1870,8.9
1870-11-28,1870,6.9
1870-11-29,1870,6.1
1870-11-30,1870,3.9
1870-12-01,1870,3.3
1870-12-02,1870,5.3
1870-12-03,1870,2.8
1870-12-04,1870,5.3
1870-12-05,1870,3.6
1870-12-06,1870,0.6
1870-12-07,1870,-2.2
1870-12-08,1870,-4.4
1870-12-09,1870,-3.1
1870-12-10,1870,-1.7
1870-12-11,1870,0.8
1870-12-12,1870,-0.6
1870-12-13,1870,0
1870-12-14,1870,-3.3
1870-12-15,1870,-6.1
1870-12-16,1870,-3.3
1870-12-18,1870,-4.7
1870-12-19,1870,-5
1870-12-20,1870,-14.4
1870-12-21,1870,-17.5
1870-12-22,1870,-20.6
1870-12-23,1870,-22.5
1870-12-24,1870,-21.9
1870-12-25,1870,-11.9
1870-12-26,1870,-16.9
1870-12-27,1870,-6.9
1870-12-28,1870,-12.5
1870-12-29,1870,-13.1
1870-12-31,1870,-1.1
1871-01-01,1871,-1.1
1871-01-02,1871,-8.1
1871-01-03,1871,-10.8
1871-01-04,1871,-8.6
1871-01-05,1871,-2.2
1871-01-06,1871,-11.9
1871-01-07,1871,-11.1
1871-01-08,1871,-9.7
1871-01-09,1871,-6.1
1871-01-10,1871,1.1
1871-01-11,1871,7.5
1871-01-12,1871,8.6
1871-01-13,1871,-6.9
1871-01-14,1871,-9.4
1871-01-15,1871,-8.9
1871-01-16,1871,-7.5
1871-01-17,1871,-14.4
1871-01-18,1871,-13.6
1871-01-19,1871,-7.2
1871-01-20,1871,-2.5
1871-01-21,1871,-5.6
1871-01-22,1871,-11.4
1871-01-23,1871,-8.3
1871-01-25,1871,-9.7
1871-01-26,1871,-9.2
1871-01-27,1871,-8.6
1871-01-28,1871,-7.5
1871-01-29,1871,-2.8
1871-01-30,1871,-4.4
1871-01-31,1871,-5.6
1871-02-01,1871,-5
1871-02-02,1871,-13.1
1871-02-03,1871,1.4
1871-02-04,1871,-2.2
1871-02-05,1871,-9.4
1871-02-06,1871,-10.6
1871-02-07,1871,-3.6
1871-02-08,1871,-4.7
1871-02-09,1871,-12.8
1871-02-10,1871,-16.7
1871-02-11,1871,-14.4
1871-02-12,1871,-8.1
1871-02-13,1871,-11.4
1871-02-14,1871,-7.5
1871-02-15,1871,1.9
1871-02-16,1871,-1.9
1871-02-17,1871,-3.1
1871-02-18,1871,-8.1
1871-02-19,1871,-3.1
1871-02-20,1871,-3.6
1871-02-21,1871,-3.6
1871-02-22,1871,-3.9
1871-02-23,1871,5.3
1871-02-24,1871,3.3
1871-02-25,1871,2.5
1871-02-26,1871,-3.1
1871-02-27,1871,-3.9
1871-03-01,1871,-4.2
1871-03-02,1871,-1.7
1871-03-03,1871,-3.1
1871-03-04,1871,3.6
1871-03-05,1871,2.2
1871-03-06,1871,2.2
1871-03-07,1871,5.8
1871-03-08,1871,12.2
1871-03-09,1871,-0.3
1871-03-10,1871,2.8
1871-03-11,1871,1.7
1871-03-12,1871,1.1
1871-03-13,1871,0.3
1871-03-14,1871,0.8
1871-03-15,1871,4.7
1871-03-16,1871,2.5
1871-03-17,1871,2.2
1871-03-18,1871,2.8
1871-03-19,1871,-0.6
1871-03-21,1871,-0.6
1871-03-22,1871,-2.5
1871-03-23,1871,-1.4
1871-03-24,1871,0.8
1871-03-25,1871,4.7
1871-03-26,1871,3.3
1871-03-27,1871,0.6
1871-03-28,1871,3.6
1871-03-29,1871,5.6
1871-03-30,1871,4.4
1871-04-01,1871,4.7
1871-04-02,1871,10.6
1871-04-03,1871,9.7
1871-04-04,1871,15.3
1871-04-05,1871,8.3
1871-04-06,1871,14.2
1871-04-07,1871,22.5
1871-04-08,1871,17.2
1871-04-09,1871,6.1
1871-04-10,1871,1.1
1871-04-11,1871,1.1
1871-04-12,1871,7.5
1871-04-13,1871,8.3
1871-04-14,1871,6.7
1871-04-15,1871,4.4
1871-04-16,1871,4.7
1871-04-17,1871,9.2
1871-04-19,1871,11.1
1871-04-20,1871,3.9
1871-04-21,1871,3.1
1871-04-22,1871,6.7
1871-04-23,1871,11.7
1871-04-24,1871,15
1871-04-25,1871,9.2
1871-04-26,1871,10.3
1871-04-27,1871,10.3
1871-04-28,1871,7.2
1871-04-29,1871,9.7
1871-04-30,1871,11.1
1871-05-02,1871,9.2
1871-05-03,1871,6.9
1871-05-04,1871,3.9
1871-05-05,1871,5.6
1871-05-06,1871,10.3
1871-05-07,1871,12.8
1871-05-08,1871,10
1871-05-09,1871,7.5
1871-05-10,1871,11.4
1871-05-11,1871,16.7
1871-05-13,1871,19.4
1871-05-14,1871,15.8
1871-05-15,1871,15.6
1871-05-16,1871,19.7
1871-05-17,1871,11.1
1871-05-18,1871,16.4
1871-05-19,1871,23.6
1871-05-20,1871,20
1871-05-21,1871,18.6
1871-05-22,1871,17.5
1871-05-24,1871,20.6
1871-05-25,1871,18.6
1871-05-26,1871,20.3
1871-05-27,1871,23.6
1871-05-28,1871,26.1
1871-05-29,1871,25
1871-05-30,1871,24.2
1871-05-31,1871,26.4
1871-06-01,1871,26.9
1871-06-02,1871,24.7
1871-06-04,1871,25.8
1871-06-05,1871,25.8
1871-06-06,1871,22.8
1871-06-07,1871,19.4
1871-06-08,1871,14.7
1871-06-09,1871,17.5
1871-06-10,1871,19.2
1871-06-11,1871,18.9
1871-06-12,1871,18.3
1871-06-13,1871,20.8
1871-06-14,1871,18.9
1871-06-16,1871,17.2
1871-06-17,1871,17.5
1871-06-18,1871,21.7
1871-06-19,1871,25
1871-06-20,1871,20
1871-06-21,1871,18.9
1871-06-22,1871,19.7
1871-06-23,1871,16.7
1871-06-24,1871,16.9
1871-06-25,1871,20.6
1871-06-26,1871,22.5
1871-06-27,1871,22.8
1871-06-28,1871,16.9
1871-06-29,1871,16.1
1871-06-30,1871,17.2
1871-07-02,1871,22.2
1871-07-03,1871,21.1
1871-07-04,1871,21.1
1871-07-05,1871,23.9
1871-07-06,1871,21.7
1871-07-07,1871,22.8
1871-07-08,1871,27.8
1871-07-09,1871,24.2
1871-07-10,1871,19.4
1871-07-11,1871,23.3
1871-07-12,1871,27.2
1871-07-14,1871,23.3
1871-07-15,1871,26.7
1871-07-16,1871,24.2
1871-07-17,1871,22.5
1871-07-18,1871,22.5
1871-07-19,1871,15.6
1871-07-20,1871,17.5
1871-07-21,1871,16.7
1871-07-22,1871,18.6
1871-07-23,1871,20.6
1871-07-24,1871,20.3
1871-07-26,1871,24.7
1871-07-27,1871,21.7
1871-07-28,1871,20.6
1871-07-29,1871,21.9
1871-07-30,1871,24.4
1871-07-31,1871,23.1
1871-08-01,1871,26.1
1871-08-02,1871,24.2
1871-08-03,1871,24.4
1871-08-04,1871,24.7
1871-08-05,1871,22.5
1871-08-06,1871,26.4
1871-08-07,1871,22.8
1871-08-08,1871,22.5
1871-08-09,1871,23.6
1871-08-10,1871,26.9
1871-08-11,1871,20.6
1871-08-12,1871,20.3
1871-08-14,1871,24.7
1871-08-15,1871,25.6
1871-08-16,1871,20.3
1871-08-17,1871,20.6
1871-08-18,1871,22.5
1871-08-19,1871,21.9
1871-08-20,1871,19.4
1871-08-21,1871,20.8
1871-08-22,1871,21.9
1871-08-23,1871,20.8
1871-08-24,1871,20.6
1871-08-26,1871,17.8
1871-08-27,1871,20.3
1871-08-28,1871,17.5
1871-08-29,1871,16.7
1871-08-30,1871,13.3
1871-08-31,1871,14.2
1871-09-01,1871,17.5
1871-09-02,1871,24.2
1871-09-03,1871,24.4
1871-09-04,1871,25.6
1871-09-05,1871,25.6
1871-09-06,1871,17.5
1871-09-07,1871,15.8
1871-09-08,1871,18.1
1871-09-10,1871,15.8
1871-09-11,1871,15.8
1871-09-12,1871,15.8
1871-09-13,1871,17.2
1871-09-14,1871,10.8
1871-09-15,1871,13.3
1871-09-16,1871,14.7
1871-09-17,1871,11.9
1871-09-18,1871,20
1871-09-19,1871,11.9
1871-09-21,1871,10.6
1871-09-22,1871,16.1
1871-09-23,1871,20.6
1871-09-24,1871,16.9
1871-09-25,1871,12.2
1871-09-26,1871,9.7
1871-09-27,1871,9.2
1871-09-28,1871,7.5
1871-09-29,1871,11.4
1871-09-30,1871,13.3
1871-10-01,1871,16.7
1871-10-03,1871,18.3
1871-10-04,1871,18.1
1871-10-05,1871,13.6
1871-10-06,1871,7.2
1871-10-07,1871,12.2
1871-10-08,1871,19.7
1871-10-09,1871,19.4
1871-10-10,1871,7.5
1871-10-11,1871,9.4
1871-10-12,1871,11.7
1871-10-13,1871,12.8
1871-10-15,1871,8.1
1871-10-16,1871,8.9
1871-10-17,1871,10
1871-10-18,1871,6.9
1871-10-19,1871,14.7
1871-10-20,1871,7.2
1871-10-21,1871,15
1871-10-22,1871,17.2
1871-10-23,1871,16.4
1871-10-24,1871,10.3
1871-10-25,1871,13.1
1871-10-27,1871,1.7
1871-10-28,1871,1.4
1871-10-29,1871,8.3
1871-10-30,1871,5
1871-10-31,1871,1.7
1871-11-01,1871,1.9
1871-11-02,1871,5
1871-11-03,1871,8.9
1871-11-04,1871,5.8
1871-11-05,1871,5.8
1871-11-06,1871,5.8
1871-11-08,1871,4.4
1871-11-09,1871,4.4
1871-11-10,1871,3.3
1871-11-11,1871,3.3
1871-11-12,1871,3.6
1871-11-13,1871,5.3
1871-11-14,1871,0
1871-11-15,1871,-3.6
1871-11-16,1871,-1.4
1871-11-17,1871,2.8
1871-11-18,1871,2.2
1871-11-19,1871,0.6
1871-11-20,1871,-2.8
1871-11-21,1871,-3.3
1871-11-22,1871,-11.9
1871-11-23,1871,-13.1
1871-11-24,1871,-10.6
1871-11-25,1871,-6.4
1871-11-26,1871,-2.2
1871-11-28,1871,-6.7
1871-11-29,1871,-9.4
1871-11-30,1871,-10.8
1871-12-01,1871,-13.9
1871-12-02,1871,-3.3
1871-12-03,1871,-5
1871-12-04,1871,-22.2
1871-12-05,1871,-22.2
1871-12-06,1871,-3.3
1871-12-07,1871,-6.9
1871-12-08,1871,-12.5
1871-12-09,1871,-15.6
1871-12-11,1871,2.2
1871-12-12,1871,-0.3
1871-12-13,1871,-10.6
1871-12-14,1871,-10.6
1871-12-15,1871,-5.8
1871-12-16,1871,-5.3
1871-12-17,1871,-10.6
1871-12-18,1871,-13.1
1871-12-19,1871,-19.4
1871-12-20,1871,-23.3
1871-12-21,1871,-18.1
1871-12-22,1871,-8.3
1871-12-23,1871,-8.1
1871-12-24,1871,-5.8
1871-12-25,1871,-16.4
1871-12-26,1871,-17.5
1871-12-27,1871,-23.9
1871-12-28,1871,-15.8
1871-12-29,1871,-6.4
1871-12-30,1871,0.6
1871-12-31,1871,-4.7
1872-01-01,1872,-9.4
1872-01-02,1872,-0.3
1872-01-03,1872,-2.2
1872-01-04,1872,-4.2
1872-01-05,1872,-3.6
1872-01-07,1872,-8.1
1872-01-08,1872,-10.6
1872-01-09,1872,-3.1
1872-01-10,1872,1.1
1872-01-11,1872,0.8
1872-01-12,1872,-1.9
1872-01-13,1872,-6.7
1872-01-14,1872,-10.6
1872-01-15,1872,-4.7
1872-01-16,1872,-9.4
1872-01-17,1872,-9.4
1872-01-18,1872,-3.6
1872-01-19,1872,-0.6
1872-01-20,1872,-2.8
1872-01-21,1872,-8.1
1872-01-22,1872,-7.2
1872-01-23,1872,-17.2
1872-01-24,1872,-15.8
1872-01-25,1872,-18.6
1872-01-26,1872,-11.9
1872-01-27,1872,-10.3
1872-01-28,1872,-18.6
1872-01-29,1872,-21.7
1872-01-30,1872,-18.9
1872-01-31,1872,-16.9
1872-02-01,1872,-17.8
1872-02-02,1872,-16.1
1872-02-03,1872,-11.4
1872-02-04,1872,-10.6
1872-02-05,1872,-14.4
1872-02-06,1872,-11.9
1872-02-07,1872,-12.8
1872-02-08,1872,-5.3
1872-02-09,1872,-1.4
1872-02-11,1872,0.3
1872-02-12,1872,-2.2
1872-02-13,1872,-16.4
1872-02-14,1872,-19.7
1872-02-15,1872,-11.9
1872-02-16,1872,-6.4
1872-02-17,1872,-2.5
1872-02-18,1872,-2.2
1872-02-19,1872,-1.1
1872-02-20,1872,0
1872-02-21,1872,-4.4
1872-02-22,1872,-8.1
1872-02-23,1872,5.3
1872-02-24,1872,0.8
1872-02-25,1872,-7.8
1872-02-26,1872,-6.4
1872-02-27,1872,-8.1
1872-02-28,1872,-4.2
1872-02-29,1872,-6.7
1872-03-01,1872,-4.2
1872-03-02,1872,-1.1
1872-03-03,1872,0.6
1872-03-04,1872,-13.6
1872-03-05,1872,-12.2
1872-03-06,1872,-8.9
1872-03-08,1872,-4.4
1872-03-09,1872,-5.8
1872-03-10,1872,-5
1872-03-11,1872,-6.1
1872-03-12,1872,-7.2
1872-03-13,1872,1.9
1872-03-14,1872,-7.8
1872-03-15,1872,-11.7
1872-03-16,1872,-4.7
1872-03-17,1872,-6.1
1872-03-18,1872,-3.1
1872-03-19,1872,-10
1872-03-21,1872,-8.1
1875-10-26,1875,2.5
1875-10-27,1875,3.1
1875-10-28,1875,8.6
1875-10-29,1875,5.3
1875-10-30,1875,0
1875-10-31,1875,-0.6
1875-11-01,1875,3.6
1875-11-02,1875,3.1
1875-11-03,1875,3.1
1875-11-04,1875,4.7
1875-11-05,1875,1.4
1875-11-06,1875,4.4
1875-11-07,1875,8.6
1875-11-08,1875,6.4
1875-11-09,1875,4.4
1875-11-10,1875,3.1
1875-11-11,1875,6.9
1875-11-12,1875,4.7
1875-11-13,1875,1.1
1875-11-15,1875,-0.6
1875-11-16,1875,-5.3
1875-11-17,1875,-5.8
1875-11-18,1875,3.1
1875-11-19,1875,-1.4
1875-11-20,1875,0.8
1875-11-21,1875,-13.1
1875-11-22,1875,-6.1
1875-11-23,1875,-4.7
1875-11-24,1875,-7.8
1875-11-26,1875,-1.4
1875-11-27,1875,-2.8
1875-11-28,1875,-6.9
1875-11-29,1875,-22.2
1875-11-30,1875,-10
1875-12-01,1875,-2.5
1875-12-02,1875,1.9
1875-12-03,1875,4.4
1875-12-04,1875,5
1875-12-05,1875,7.5
1875-12-06,1875,5.3
1875-12-07,1875,2.8
1875-12-08,1875,-0.3
1875-12-09,1875,-2.5
1875-12-10,1875,-0.6
1875-12-11,1875,-3.3
1875-12-12,1875,-4.2
1875-12-13,1875,-0.6
1875-12-14,1875,-5
1875-12-16,1875,-10
1875-12-17,1875,-20.6
1875-12-18,1875,-13.1
1875-12-19,1875,-9.2
1875-12-20,1875,5.6
1875-12-21,1875,7.8
1875-12-22,1875,8.3
1875-12-23,1875,3.6
1875-12-24,1875,3.3
1875-12-25,1875,-4.4
1875-12-26,1875,-4.7
1875-12-28,1875,-3.6
1875-12-29,1875,1.1
1875-12-30,1875,8.6
1875-12-31,1875,7.5
1876-01-01,1876,2.5
1876-01-02,1876,0.3
1876-01-03,1876,-7.2
1876-01-04,1876,-3.6
1876-01-05,1876,-0.3
1876-01-06,1876,-5.3
1876-01-07,1876,2.5
1876-01-08,1876,6.1
1876-01-09,1876,-7.2
1876-01-10,1876,-18.3
1876-01-11,1876,-10.8
1876-01-12,1876,-13.1
1876-01-13,1876,-12.8
1876-01-14,1876,-3.6
1876-01-15,1876,3.3
1876-01-16,1876,1.1
1876-01-17,1876,5.3
1876-01-18,1876,1.7
1876-01-19,1876,-8.1
1876-01-20,1876,-8.1
1876-01-21,1876,-9.7
1876-01-22,1876,0.8
1876-01-23,1876,-6.7
1876-01-24,1876,-11.1
1876-01-25,1876,-8.6
1876-01-26,1876,-5
1876-01-27,1876,-1.1
1876-01-29,1876,-16.1
1876-01-30,1876,-5
1876-01-31,1876,0.6
1876-02-01,1876,-14.2
1876-02-02,1876,-13.9
1876-02-03,1876,-11.1
1876-02-04,1876,-13.9
1876-02-05,1876,-5.8
1876-02-06,1876,2.2
1876-02-07,1876,-3.6
1876-02-08,1876,-1.1
1876-02-09,1876,1.1
1876-02-10,1876,6.4
1876-02-11,1876,0
1876-02-12,1876,5.3
1876-02-13,1876,2.2
1876-02-14,1876,-8.9
1876-02-15,1876,-10.8
1876-02-16,1876,-10.3
1876-02-17,1876,-6.4
1876-02-18,1876,1.7
1876-02-19,1876,-3.1
1876-02-20,1876,-0.3
1876-02-21,1876,-0.6
1876-02-22,1876,-9.7
1876-02-23,1876,-14.4
1876-02-24,1876,-3.3
1876-02-25,1876,3.3
1876-02-27,1876,-0.8
1876-02-28,1876,-6.1
1876-02-29,1876,-9.4
1873-09-04,1873,20
1873-09-05,1873,13.6
1873-09-06,1873,14.2
1873-09-07,1873,13.3
1873-09-08,1873,14.7
1873-09-09,1873,16.1
1873-09-10,1873,18.9
1873-09-11,1873,24.7
1873-09-12,1873,16.4
1873-09-13,1873,8.6
1873-09-15,1873,17.2
1873-09-16,1873,12.8
1873-09-17,1873,18.6
1873-09-18,1873,11.4
1873-09-19,1873,8.3
1873-09-20,1873,8.9
1873-09-21,1873,13.3
1873-09-22,1873,14.4
1873-09-23,1873,12.2
1873-09-24,1873,11.1
1873-09-26,1873,21.1
1873-09-27,1873,15.6
1873-09-28,1873,17.2
1873-09-29,1873,9.4
1873-09-30,1873,9.2
1873-10-01,1873,8.1
1873-10-02,1873,11.7
1873-10-03,1873,10.8
1873-10-04,1873,8.6
1873-10-05,1873,8.3
1873-10-06,1873,5.8
1873-10-07,1873,7.8
1873-10-08,1873,13.3
1873-10-09,1873,15.6
1873-10-10,1873,16.9
1873-10-11,1873,12.2
1873-10-12,1873,9.2
1873-10-13,1873,14.2
1873-10-15,1873,18.1
1873-10-16,1873,14.4
1873-10-17,1873,13.9
1873-10-18,1873,6.9
1873-10-19,1873,5.3
1873-10-20,1873,5.6
1873-10-21,1873,5.6
1873-10-22,1873,5.3
1873-10-23,1873,-0.3
1873-10-24,1873,3.9
1873-10-25,1873,3.6
1873-10-27,1873,0.3
1873-10-28,1873,-1.9
1873-10-29,1873,-3.9
1873-10-30,1873,-2.8
1873-10-31,1873,-3.6
1873-11-01,1873,-3.3
1873-11-02,1873,3.1
1873-11-03,1873,-1.4
1873-11-04,1873,5.8
1873-11-05,1873,-2.2
1873-11-06,1873,0.8
1873-11-07,1873,7.8
1873-11-08,1873,2.5
1873-11-09,1873,1.1
1873-11-10,1873,1.4
1873-11-11,1873,1.1
1873-11-12,1873,-6.7
1873-11-13,1873,-6.9
1873-11-14,1873,-6.4
1873-11-15,1873,2.8
1873-11-16,1873,3.9
1873-11-17,1873,2.5
1873-11-18,1873,-5.3
1873-11-19,1873,-11.7
1873-11-20,1873,-9.2
1873-11-21,1873,-3.3
1873-11-22,1873,-2.2
1873-11-23,1873,-2.8
1873-11-25,1873,-3.3
1873-11-26,1873,-3.1
1873-11-27,1873,-4.7
1873-11-28,1873,-13.9
1873-11-29,1873,-9.2
1873-11-30,1873,-3.9
1873-12-01,1873,0.6
1873-12-02,1873,9.4
1873-12-03,1873,1.9
1873-12-04,1873,-11.9
1873-12-05,1873,-13.1
1873-12-06,1873,-9.2
1873-12-08,1873,2.2
1873-12-09,1873,-3.9
1873-12-10,1873,-4.2
1873-12-11,1873,1.1
1873-12-12,1873,-1.9
1873-12-13,1873,-6.1
1873-12-14,1873,-5.6
1873-12-15,1873,1.9
1873-12-16,1873,1.9
1873-12-17,1873,0.6
1873-12-18,1873,-2.5
1873-12-19,1873,-6.7
1873-12-20,1873,-12.2
1873-12-21,1873,-10.8
1873-12-22,1873,-4.4
1873-12-23,1873,0
1873-12-24,1873,0.3
1873-12-26,1873,-1.9
1873-12-27,1873,-7.2
1873-12-28,1873,-7.2
1873-12-29,1873,-10.8
1873-12-30,1873,-6.9
1873-12-31,1873,-0.3
1874-01-01,1874,1.7
1874-01-02,1874,1.1
1874-01-03,1874,10
1874-01-04,1874,-12.2
1874-01-05,1874,-13.9
1874-01-07,1874,-6.7
1874-01-08,1874,-4.2
1874-01-09,1874,-3.6
1874-01-10,1874,-6.9
1874-01-11,1874,-11.4
1874-01-12,1874,-12.5
1874-01-13,1874,-9.2
1874-01-14,1874,-19.7
1874-01-15,1874,-20.6
1874-01-16,1874,-12.8
1874-01-17,1874,-3.6
1874-01-18,1874,1.1
1874-01-19,1874,-5.6
1874-01-20,1874,-1.4
1874-01-21,1874,1.4
1874-01-22,1874,-2.8
1874-01-23,1874,-11.9
1874-01-24,1874,-18.3
1874-01-25,1874,-18.1
1874-01-26,1874,-5.6
1874-01-27,1874,0.6
1874-01-28,1874,-5.6
1874-01-29,1874,-7.5
1874-01-30,1874,-13.9
1874-01-31,1874,-14.4
1874-02-01,1874,-10.3
1874-02-02,1874,-6.7
1874-02-03,1874,-5.6
1874-02-04,1874,-4.7
1874-02-05,1874,-8.3
1874-02-06,1874,-1.7
1874-02-08,1874,-4.2
1874-02-09,1874,-9.7
1874-02-10,1874,-3.9
1874-02-11,1874,-6.9
1874-02-12,1874,2.2
1874-02-13,1874,-7.8
1874-02-14,1874,-4.4
1874-02-15,1874,-0.3
1874-02-16,1874,-6.4
1874-02-17,1874,-8.6
1874-02-18,1874,-9.4
1874-02-19,1874,1.4
1874-02-20,1874,-8.9
1874-02-21,1874,-4.4
1874-02-22,1874,-8.6
1874-02-23,1874,-11.9
1874-02-24,1874,-19.7
1874-02-25,1874,-15.8
1874-02-26,1874,-7.5
1874-02-27,1874,-6.1
1874-02-28,1874,-0.3
1874-03-01,1874,1.1
1874-03-02,1874,5.3
1874-03-03,1874,1.7
1874-03-04,1874,-6.7
1874-03-06,1874,1.9
1874-03-07,1874,-3.1
1874-03-08,1874,-8.1
1874-03-09,1874,-7.5
1874-03-10,1874,-5.3
1874-03-11,1874,-5
1874-03-12,1874,-9.4
1874-03-13,1874,-8.3
1874-03-14,1874,-3.1
1874-03-15,1874,-1.9
1874-03-16,1874,5.8
1874-03-17,1874,8.9
1874-03-18,1874,5.8
1874-03-19,1874,0.8
1874-03-20,1874,3.9
1874-03-21,1874,0.6
1874-03-22,1874,1.7
1874-03-23,1874,-9.4
1874-03-24,1874,-4.7
1874-03-25,1874,3.6
1874-03-26,1874,-1.9
1874-03-27,1874,-3.3
1874-03-28,1874,-4.7
1874-03-29,1874,-3.1
1874-03-30,1874,2.2
1874-03-31,1874,-4.2
1874-04-01,1874,0.3
1874-04-02,1874,0.3
1874-04-03,1874,-1.4
1874-04-04,1874,-6.4
1874-04-05,1874,-2.2
1874-04-06,1874,2.5
1874-04-07,1874,1.4
1874-04-08,1874,0.8
1874-04-10,1874,8.3
1874-04-11,1874,-3.3
1874-04-12,1874,2.5
1874-04-13,1874,13.1
1874-04-14,1874,8.6
1874-04-15,1874,4.2
1874-04-16,1874,0.8
1874-04-17,1874,3.9
1874-04-18,1874,10
1874-04-19,1874,3.3
1874-04-20,1874,1.1
1874-04-21,1874,3.6
1874-04-22,1874,6.7
1874-04-23,1874,-0.6
1874-04-25,1874,3.3
1874-04-26,1874,4.7
1874-04-27,1874,1.7
1874-04-28,1874,3.3
1874-04-29,1874,6.7
1874-04-30,1874,12.5
1874-05-01,1874,7.2
1874-05-02,1874,9.2
1874-05-03,1874,7.2
1874-05-04,1874,8.1
1874-05-06,1874,11.7
1874-05-07,1874,14.4
1874-05-08,1874,23.1
1874-05-09,1874,23.9
1874-05-10,1874,18.9
1874-05-11,1874,18.1
1874-05-12,1874,18.6
1874-05-13,1874,15.8
1874-05-14,1874,15.3
1874-05-15,1874,12.8
1874-05-16,1874,11.7
1874-05-18,1874,11.7
1874-05-19,1874,12.8
1874-05-20,1874,13.1
